hora_envasado,peso_g
2024-10-01 12:23:48,146.32
2024-10-01 12:23:51,146.84
2024-10-01 12:23:54,148.06
2024-10-01 12:23:57,150.2
2024-10-01 12:24:00,148.4
2024-10-01 12:24:03,151.65
2024-10-01 12:24:06,152.57
2024-10-01 12:24:09,151.5
2024-10-01 12:24:12,154.05
2024-10-01 12:24:15,151.04
2024-10-01 12:24:18,146.96
2024-10-01 12:24:21,153.41
2024-10-01 12:24:24,148.49
2024-10-01 12:24:27,152.28
2024-10-01 12:24:30,153.93
2024-10-01 12:24:33,151.14
2024-10-01 12:24:36,146.26
2024-10-01 12:24:39,147.7
2024-10-01 12:24:42,153.31
2024-10-01 12:24:45,149.58
2024-10-01 12:24:48,150.2
2024-10-01 12:24:51,151.9
2024-10-01 12:24:54,151.74
2024-10-01 12:24:57,150.7
2024-10-01 12:25:00,149.48
2024-10-01 12:25:03,149.22
2024-10-01 12:25:06,152.14
2024-10-01 12:25:09,151.38
2024-10-01 12:25:12,149.36
2024-10-01 12:25:15,152.71
2024-10-01 12:25:18,149.68
2024-10-01 12:25:21,147.87
2024-10-01 12:25:24,148.1
2024-10-01 12:25:27,147.55
2024-10-01 12:25:30,149.32
2024-10-01 12:25:33,153.08
2024-10-01 12:25:36,147.99
2024-10-01 12:25:39,150.47
2024-10-01 12:25:42,148.36
2024-10-01 12:25:45,149.35
2024-10-01 12:25:48,146.22
2024-10-01 12:25:51,149.45
2024-10-01 12:25:54,149.52
2024-10-01 12:25:57,151.35
2024-10-01 12:26:00,150.56
2024-10-01 12:26:03,147.0
2024-10-01 12:26:06,152.71
2024-10-01 12:26:09,150.53
2024-10-01 12:26:12,150.5
2024-10-01 12:26:15,149.98
2024-10-01 12:26:18,148.71
2024-10-01 12:26:21,150.54
2024-10-01 12:26:24,151.19
2024-10-01 12:26:27,145.63
2024-10-01 12:26:30,148.65
2024-10-01 12:26:33,149.36
2024-10-01 12:26:36,150.64
2024-10-01 12:26:39,152.98
2024-10-01 12:26:42,148.07
2024-10-01 12:26:45,148.76
2024-10-01 12:26:48,148.72
2024-10-01 12:26:51,148.0
2024-10-01 12:26:54,149.13
2024-10-01 12:26:57,151.93
2024-10-01 12:27:00,147.37
2024-10-01 12:27:03,151.07
2024-10-01 12:27:06,145.75
2024-10-01 12:27:09,148.6
2024-10-01 12:27:12,149.18
2024-10-01 12:27:15,154.19
2024-10-01 12:27:18,149.31
2024-10-01 12:27:21,144.5
2024-10-01 12:27:24,145.0
2024-10-01 12:27:27,150.09
2024-10-01 12:27:30,151.53
2024-10-01 12:27:33,150.94
2024-10-01 12:27:36,150.42
2024-10-01 12:27:39,152.91
2024-10-01 12:27:42,148.65
2024-10-01 12:27:45,152.24
2024-10-01 12:27:48,145.92
2024-10-01 12:27:51,147.74
2024-10-01 12:27:54,145.48
2024-10-01 12:27:57,149.31
2024-10-01 12:28:00,149.88
2024-10-01 12:28:03,150.29
2024-10-01 12:28:06,150.15
2024-10-01 12:28:09,147.68
2024-10-01 12:28:12,149.52
2024-10-01 12:28:15,146.26
2024-10-01 12:28:18,153.41
2024-10-01 12:28:21,149.24
2024-10-01 12:28:24,148.78
2024-10-01 12:28:27,153.97
2024-10-01 12:28:30,146.89
2024-10-01 12:28:33,147.19
2024-10-01 12:28:36,147.26
2024-10-01 12:28:39,149.83
2024-10-01 12:28:42,151.08
2024-10-01 12:28:45,151.85
2024-10-01 12:28:48,156.43
2024-10-01 12:28:51,144.38
2024-10-01 12:28:54,151.52
2024-10-01 12:28:57,148.61
2024-10-01 12:29:00,148.53
2024-10-01 12:29:03,148.45
2024-10-01 12:29:06,147.73
2024-10-01 12:29:09,154.21
2024-10-01 12:29:12,152.11
2024-10-01 12:29:15,150.06
2024-10-01 12:29:18,153.38
2024-10-01 12:29:21,146.22
2024-10-01 12:29:24,146.67
2024-10-01 12:29:27,144.56
2024-10-01 12:29:30,148.25
2024-10-01 12:29:33,150.4
2024-10-01 12:29:36,150.26
2024-10-01 12:29:39,150.37
2024-10-01 12:29:42,146.47
2024-10-01 12:29:45,152.01
2024-10-01 12:29:48,150.6
2024-10-01 12:29:51,151.83
2024-10-01 12:29:54,145.27
2024-10-01 12:29:57,150.78
2024-10-01 12:30:00,147.03
2024-10-01 12:30:03,149.01
2024-10-01 12:30:06,151.34
2024-10-01 12:30:09,150.23
2024-10-01 12:30:12,147.87
2024-10-01 12:30:15,150.02
2024-10-01 12:30:18,146.17
2024-10-01 12:30:21,152.88
2024-10-01 12:30:24,149.49
2024-10-01 12:30:27,152.8
2024-10-01 12:30:30,148.68
2024-10-01 12:30:33,148.69
2024-10-01 12:30:36,148.09
2024-10-01 12:30:39,152.19
2024-10-01 12:30:42,148.23
2024-10-01 12:30:45,151.61
2024-10-01 12:30:48,149.04
2024-10-01 12:30:51,145.06
2024-10-01 12:30:54,148.57
2024-10-01 12:30:57,147.05
2024-10-01 12:31:00,150.08
2024-10-01 12:31:03,147.02
2024-10-01 12:31:06,152.31
2024-10-01 12:31:09,149.77
2024-10-01 12:31:12,149.56
2024-10-01 12:31:15,151.64
2024-10-01 12:31:18,152.41
2024-10-01 12:31:21,149.95
2024-10-01 12:31:24,148.07
2024-10-01 12:31:27,145.57
2024-10-01 12:31:30,148.28
2024-10-01 12:31:33,148.46
2024-10-01 12:31:36,150.27
2024-10-01 12:31:39,149.14
2024-10-01 12:31:42,151.72
2024-10-01 12:31:45,148.47
2024-10-01 12:31:48,149.86
2024-10-01 12:31:51,152.96
2024-10-01 12:31:54,150.85
2024-10-01 12:31:57,149.85
2024-10-01 12:32:00,148.5
2024-10-01 12:32:03,148.42
2024-10-01 12:32:06,147.87
2024-10-01 12:32:09,148.65
2024-10-01 12:32:12,151.89
2024-10-01 12:32:15,149.45
2024-10-01 12:32:18,146.63
2024-10-01 12:32:21,154.42
2024-10-01 12:32:24,150.8
2024-10-01 12:32:27,146.48
2024-10-01 12:32:30,148.9
2024-10-01 12:32:33,150.28
2024-10-01 12:32:36,154.26
2024-10-01 12:32:39,147.23
2024-10-01 12:32:42,152.44
2024-10-01 12:32:45,153.5
2024-10-01 12:32:48,148.43
2024-10-01 12:32:51,149.31
2024-10-01 12:32:54,147.41
2024-10-01 12:32:57,149.49
2024-10-01 12:33:00,149.91
2024-10-01 12:33:03,151.65
2024-10-01 12:33:06,152.73
2024-10-01 12:33:09,148.13
2024-10-01 12:33:12,145.08
2024-10-01 12:33:15,149.95
2024-10-01 12:33:18,150.73
2024-10-01 12:33:21,150.62
2024-10-01 12:33:24,149.18
2024-10-01 12:33:27,150.31
2024-10-01 12:33:30,153.79
2024-10-01 12:33:33,150.95
2024-10-01 12:33:36,149.07
2024-10-01 12:33:39,148.75
2024-10-01 12:33:42,149.58
2024-10-01 12:33:45,154.09
2024-10-01 12:33:48,149.54
2024-10-01 12:33:51,149.95
2024-10-01 12:33:54,148.79
2024-10-01 12:33:57,152.75
2024-10-01 12:34:00,154.9
2024-10-01 12:34:03,151.13
2024-10-01 12:34:06,150.21
2024-10-01 12:34:09,150.09
2024-10-01 12:34:12,144.04
2024-10-01 12:34:15,151.86
2024-10-01 12:34:18,150.34
2024-10-01 12:34:21,151.07
2024-10-01 12:34:24,148.22
2024-10-01 12:34:27,149.04
2024-10-01 12:34:30,148.97
2024-10-01 12:34:33,152.55
2024-10-01 12:34:36,149.05
2024-10-01 12:34:39,155.21
2024-10-01 12:34:42,151.08
2024-10-01 12:34:45,146.81
2024-10-01 12:34:48,149.68
2024-10-01 12:34:51,148.37
2024-10-01 12:34:54,144.51
2024-10-01 12:34:57,154.0
2024-10-01 12:35:00,151.76
2024-10-01 12:35:03,151.33
2024-10-01 12:35:06,150.41
2024-10-01 12:35:09,146.54
2024-10-01 12:35:12,148.79
2024-10-01 12:35:15,152.1
2024-10-01 12:35:18,147.37
2024-10-01 12:35:21,143.67
2024-10-01 12:35:24,149.43
2024-10-01 12:35:27,149.65
2024-10-01 12:35:30,150.34
2024-10-01 12:35:33,151.82
2024-10-01 12:35:36,151.59
2024-10-01 12:35:39,150.65
2024-10-01 12:35:42,152.99
2024-10-01 12:35:45,146.2
2024-10-01 12:35:48,151.26
2024-10-01 12:35:51,151.57
2024-10-01 12:35:54,146.9
2024-10-01 12:35:57,146.24
2024-10-01 12:36:00,148.14
2024-10-01 12:36:03,148.35
2024-10-01 12:36:06,151.88
2024-10-01 12:36:09,148.46
2024-10-01 12:36:12,147.86
2024-10-01 12:36:15,148.47
2024-10-01 12:36:18,152.8
2024-10-01 12:36:21,150.03
2024-10-01 12:36:24,149.55
2024-10-01 12:36:27,149.72
2024-10-01 12:36:30,153.23
2024-10-01 12:36:33,148.13
2024-10-01 12:36:36,153.29
2024-10-01 12:36:39,150.53
2024-10-01 12:36:42,149.6
2024-10-01 12:36:45,156.25
2024-10-01 12:36:48,147.36
2024-10-01 12:36:51,149.12
2024-10-01 12:36:54,146.92
2024-10-01 12:36:57,152.38
2024-10-01 12:37:00,154.22
2024-10-01 12:37:03,154.17
2024-10-01 12:37:06,153.06
2024-10-01 12:37:09,149.51
2024-10-01 12:37:12,149.09
2024-10-01 12:37:15,145.82
2024-10-01 12:37:18,155.09
2024-10-01 12:37:21,151.17
2024-10-01 12:37:24,148.77
2024-10-01 12:37:27,153.32
2024-10-01 12:37:30,147.57
2024-10-01 12:37:33,151.02
2024-10-01 12:37:36,149.57
2024-10-01 12:37:39,151.6
2024-10-01 12:37:42,149.84
2024-10-01 12:37:45,146.37
2024-10-01 12:37:48,150.19
2024-10-01 12:37:51,152.62
2024-10-01 12:37:54,149.93
2024-10-01 12:37:57,151.94
2024-10-01 12:38:00,147.39
2024-10-01 12:38:03,149.93
2024-10-01 12:38:06,148.44
2024-10-01 12:38:09,151.87
2024-10-01 12:38:12,150.08
2024-10-01 12:38:15,151.73
2024-10-01 12:38:18,152.72
2024-10-01 12:38:21,151.73
2024-10-01 12:38:24,150.68
2024-10-01 12:38:27,147.5
2024-10-01 12:38:30,149.99
2024-10-01 12:38:33,148.67
2024-10-01 12:38:36,149.14
2024-10-01 12:38:39,149.06
2024-10-01 12:38:42,147.55
2024-10-01 12:38:45,145.11
2024-10-01 12:38:48,148.33
2024-10-01 12:38:51,150.48
2024-10-01 12:38:54,146.63
2024-10-01 12:38:57,150.04
2024-10-01 12:39:00,154.75
2024-10-01 12:39:03,152.56
2024-10-01 12:39:06,154.11
2024-10-01 12:39:09,150.98
2024-10-01 12:39:12,152.92
2024-10-01 12:39:15,148.19
2024-10-01 12:39:18,148.39
2024-10-01 12:39:21,143.15
2024-10-01 12:39:24,152.97
2024-10-01 12:39:27,153.85
2024-10-01 12:39:30,148.62
2024-10-01 12:39:33,149.37
2024-10-01 12:39:36,148.12
2024-10-01 12:39:39,150.96
2024-10-01 12:39:42,152.81
2024-10-01 12:39:45,145.64
2024-10-01 12:39:48,151.02
2024-10-01 12:39:51,149.31
2024-10-01 12:39:54,150.28
2024-10-01 12:39:57,151.15
2024-10-01 12:40:00,149.53
2024-10-01 12:40:03,149.74
2024-10-01 12:40:06,149.47
2024-10-01 12:40:09,152.43
2024-10-01 12:40:12,151.05
2024-10-01 12:40:15,150.55
2024-10-01 12:40:18,146.82
2024-10-01 12:40:21,149.05
2024-10-01 12:40:24,152.25
2024-10-01 12:40:27,150.09
2024-10-01 12:40:30,151.65
2024-10-01 12:40:33,154.42
2024-10-01 12:40:36,152.6
2024-10-01 12:40:39,150.23
2024-10-01 12:40:42,148.72
2024-10-01 12:40:45,143.62
2024-10-01 12:40:48,149.58
2024-10-01 12:40:51,149.18
2024-10-01 12:40:54,150.98
2024-10-01 12:40:57,149.62
2024-10-01 12:41:00,149.2
2024-10-01 12:41:03,145.55
2024-10-01 12:41:06,147.65
2024-10-01 12:41:09,151.19
2024-10-01 12:41:12,154.29
2024-10-01 12:41:15,149.76
2024-10-01 12:41:18,150.82
2024-10-01 12:41:21,152.38
2024-10-01 12:41:24,147.97
2024-10-01 12:41:27,150.92
2024-10-01 12:41:30,148.15
2024-10-01 12:41:33,152.16
2024-10-01 12:41:36,150.38
2024-10-01 12:41:39,150.75
2024-10-01 12:41:42,148.04
2024-10-01 12:41:45,151.77
2024-10-01 12:41:48,155.21
2024-10-01 12:41:51,147.48
2024-10-01 12:41:54,149.15
2024-10-01 12:41:57,150.58
2024-10-01 12:42:00,151.97
2024-10-01 12:42:03,148.6
2024-10-01 12:42:06,142.92
2024-10-01 12:42:09,153.4
2024-10-01 12:42:12,151.9
2024-10-01 12:42:15,145.64
2024-10-01 12:42:18,148.48
2024-10-01 12:42:21,153.92
2024-10-01 12:42:24,153.62
2024-10-01 12:42:27,152.35
2024-10-01 12:42:30,149.56
2024-10-01 12:42:33,150.21
2024-10-01 12:42:36,149.67
2024-10-01 12:42:39,152.82
2024-10-01 12:42:42,147.81
2024-10-01 12:42:45,147.99
2024-10-01 12:42:48,152.53
2024-10-01 12:42:51,149.89
2024-10-01 12:42:54,153.45
2024-10-01 12:42:57,148.32
2024-10-01 12:43:00,149.86
2024-10-01 12:43:03,147.69
2024-10-01 12:43:06,150.02
2024-10-01 12:43:09,146.3
2024-10-01 12:43:12,148.78
2024-10-01 12:43:15,146.41
2024-10-01 12:43:18,151.73
2024-10-01 12:43:21,151.79
2024-10-01 12:43:24,145.67
2024-10-01 12:43:27,153.33
2024-10-01 12:43:30,156.24
2024-10-01 12:43:33,150.12
2024-10-01 12:43:36,148.4
2024-10-01 12:43:39,157.06
2024-10-01 12:43:42,146.7
2024-10-01 12:43:45,150.05
2024-10-01 12:43:48,150.45
2024-10-01 12:43:51,153.36
2024-10-01 12:43:54,150.9
2024-10-01 12:43:57,148.75
2024-10-01 12:44:00,147.62
2024-10-01 12:44:03,149.15
2024-10-01 12:44:06,147.48
2024-10-01 12:44:09,150.12
2024-10-01 12:44:12,148.59
2024-10-01 12:44:15,146.26
2024-10-01 12:44:18,153.14
2024-10-01 12:44:21,148.76
2024-10-01 12:44:24,146.83
2024-10-01 12:44:27,149.58
2024-10-01 12:44:30,150.17
2024-10-01 12:44:33,145.63
2024-10-01 12:44:36,150.83
2024-10-01 12:44:39,147.38
2024-10-01 12:44:42,154.28
2024-10-01 12:44:45,151.31
2024-10-01 12:44:48,149.0
2024-10-01 12:44:51,148.14
2024-10-01 12:44:54,149.74
2024-10-01 12:44:57,151.53
2024-10-01 12:45:00,149.94
2024-10-01 12:45:03,149.46
2024-10-01 12:45:06,150.15
2024-10-01 12:45:09,148.49
2024-10-01 12:45:12,149.14
2024-10-01 12:45:15,144.79
2024-10-01 12:45:18,152.43
2024-10-01 12:45:21,150.75
2024-10-01 12:45:24,148.07
2024-10-01 12:45:27,154.75
2024-10-01 12:45:30,150.22
2024-10-01 12:45:33,147.41
2024-10-01 12:45:36,152.14
2024-10-01 12:45:39,151.0
2024-10-01 12:45:42,150.99
2024-10-01 12:45:45,148.94
2024-10-01 12:45:48,151.13
2024-10-01 12:45:51,149.35
2024-10-01 12:45:54,151.39
2024-10-01 12:45:57,145.24
2024-10-01 12:46:00,148.92
2024-10-01 12:46:03,154.31
2024-10-01 12:46:06,148.08
2024-10-01 12:46:09,148.49
2024-10-01 12:46:12,148.88
2024-10-01 12:46:15,146.96
2024-10-01 12:46:18,144.48
2024-10-01 12:46:21,149.42
2024-10-01 12:46:24,150.34
2024-10-01 12:46:27,149.87
2024-10-01 12:46:30,149.64
2024-10-01 12:46:33,150.11
2024-10-01 12:46:36,152.56
2024-10-01 12:46:39,149.52
2024-10-01 12:46:42,148.56
2024-10-01 12:46:45,149.3
2024-10-01 12:46:48,151.45
2024-10-01 12:46:51,153.53
2024-10-01 12:46:54,148.43
2024-10-01 12:46:57,150.25
2024-10-01 12:47:00,150.85
2024-10-01 12:47:03,147.52
2024-10-01 12:47:06,150.05
2024-10-01 12:47:09,146.34
2024-10-01 12:47:12,145.58
2024-10-01 12:47:15,150.92
2024-10-01 12:47:18,149.04
2024-10-01 12:47:21,150.51
2024-10-01 12:47:24,149.96
2024-10-01 12:47:27,147.56
2024-10-01 12:47:30,149.89
2024-10-01 12:47:33,146.92
2024-10-01 12:47:36,153.48
2024-10-01 12:47:39,146.61
2024-10-01 12:47:42,149.51
2024-10-01 12:47:45,147.39
2024-10-01 12:47:48,151.43
2024-10-01 12:47:51,149.17
2024-10-01 12:47:54,148.7
2024-10-01 12:47:57,152.13
2024-10-01 12:48:00,150.07
2024-10-01 12:48:03,151.29
2024-10-01 12:48:06,147.55
2024-10-01 12:48:09,146.49
2024-10-01 12:48:12,150.27
2024-10-01 12:48:15,149.2
2024-10-01 12:48:18,151.57
2024-10-01 12:48:21,149.8
2024-10-01 12:48:24,150.51
2024-10-01 12:48:27,145.94
2024-10-01 12:48:30,154.72
2024-10-01 12:48:33,149.59
2024-10-01 12:48:36,151.74
2024-10-01 12:48:39,147.91
2024-10-01 12:48:42,150.77
2024-10-01 12:48:45,146.74
2024-10-01 12:48:48,151.13
2024-10-01 12:48:51,149.11
2024-10-01 12:48:54,150.07
2024-10-01 12:48:57,151.74
2024-10-01 12:49:00,146.92
2024-10-01 12:49:03,148.29
2024-10-01 12:49:06,151.14
2024-10-01 12:49:09,155.25
2024-10-01 12:49:12,149.65
2024-10-01 12:49:15,151.48
2024-10-01 12:49:18,149.73
2024-10-01 12:49:21,154.86
2024-10-01 12:49:24,145.63
2024-10-01 12:49:27,150.24
2024-10-01 12:49:30,145.94
2024-10-01 12:49:33,143.73
2024-10-01 12:49:36,150.74
2024-10-01 12:49:39,150.35
2024-10-01 12:49:42,149.29
2024-10-01 12:49:45,149.73
2024-10-01 12:49:48,157.75
2024-10-01 12:49:51,149.35
2024-10-01 12:49:54,151.28
2024-10-01 12:49:57,148.38
2024-10-01 12:50:00,150.74
2024-10-01 12:50:03,149.4
2024-10-01 12:50:06,148.97
2024-10-01 12:50:09,154.55
2024-10-01 12:50:12,152.94
2024-10-01 12:50:15,150.34
2024-10-01 12:50:18,144.24
2024-10-01 12:50:21,149.1
2024-10-01 12:50:24,156.76
2024-10-01 12:50:27,149.42
2024-10-01 12:50:30,152.76
2024-10-01 12:50:33,153.6
2024-10-01 12:50:36,150.55
2024-10-01 12:50:39,147.9
2024-10-01 12:50:42,143.91
2024-10-01 12:50:45,151.71
2024-10-01 12:50:48,147.96
2024-10-01 12:50:51,150.44
2024-10-01 12:50:54,146.88
2024-10-01 12:50:57,149.34
2024-10-01 12:51:00,150.08
2024-10-01 12:51:03,150.67
2024-10-01 12:51:06,147.21
2024-10-01 12:51:09,152.99
2024-10-01 12:51:12,148.51
2024-10-01 12:51:15,145.81
2024-10-01 12:51:18,149.73
2024-10-01 12:51:21,150.09
2024-10-01 12:51:24,150.4
2024-10-01 12:51:27,153.41
2024-10-01 12:51:30,149.41
2024-10-01 12:51:33,149.7
2024-10-01 12:51:36,147.24
2024-10-01 12:51:39,152.05
2024-10-01 12:51:42,150.46
2024-10-01 12:51:45,148.95
2024-10-01 12:51:48,145.24
2024-10-01 12:51:51,153.61
2024-10-01 12:51:54,146.93
2024-10-01 12:51:57,148.52
2024-10-01 12:52:00,150.9
2024-10-01 12:52:03,147.01
2024-10-01 12:52:06,146.27
2024-10-01 12:52:09,144.69
2024-10-01 12:52:12,151.8
2024-10-01 12:52:15,148.64
2024-10-01 12:52:18,157.32
2024-10-01 12:52:21,147.51
2024-10-01 12:52:24,147.7
2024-10-01 12:52:27,148.59
2024-10-01 12:52:30,150.61
2024-10-01 12:52:33,148.82
2024-10-01 12:52:36,151.53
2024-10-01 12:52:39,147.55
2024-10-01 12:52:42,146.55
2024-10-01 12:52:45,145.5
2024-10-01 12:52:48,144.44
2024-10-01 12:52:51,148.7
2024-10-01 12:52:54,149.25
2024-10-01 12:52:57,148.42
2024-10-01 12:53:00,153.11
2024-10-01 12:53:03,153.07
2024-10-01 12:53:06,149.16
2024-10-01 12:53:09,145.52
2024-10-01 12:53:12,148.58
2024-10-01 12:53:15,148.5
2024-10-01 12:53:18,148.36
2024-10-01 12:53:21,148.26
2024-10-01 12:53:24,148.37
2024-10-01 12:53:27,149.03
2024-10-01 12:53:30,148.41
2024-10-01 12:53:33,150.52
2024-10-01 12:53:36,150.9
2024-10-01 12:53:39,147.72
2024-10-01 12:53:42,153.18
2024-10-01 12:53:45,147.55
2024-10-01 12:53:48,145.96
2024-10-01 12:53:51,150.95
2024-10-01 12:53:54,147.96
2024-10-01 12:53:57,150.8
2024-10-01 12:54:00,143.99
2024-10-01 12:54:03,153.48
2024-10-01 12:54:06,151.68
2024-10-01 12:54:09,146.25
2024-10-01 12:54:12,146.3
2024-10-01 12:54:15,154.18
2024-10-01 12:54:18,148.16
2024-10-01 12:54:21,147.91
2024-10-01 12:54:24,144.33
2024-10-01 12:54:27,149.12
2024-10-01 12:54:30,149.43
2024-10-01 12:54:33,151.79
2024-10-01 12:54:36,146.5
2024-10-01 12:54:39,146.2
2024-10-01 12:54:42,151.13
2024-10-01 12:54:45,152.52
2024-10-01 12:54:48,146.07
2024-10-01 12:54:51,152.7
2024-10-01 12:54:54,150.09
2024-10-01 12:54:57,152.73
2024-10-01 12:55:00,149.82
2024-10-01 12:55:03,143.69
2024-10-01 12:55:06,149.62
2024-10-01 12:55:09,152.65
2024-10-01 12:55:12,147.77
2024-10-01 12:55:15,149.03
2024-10-01 12:55:18,149.56
2024-10-01 12:55:21,142.75
2024-10-01 12:55:24,154.18
2024-10-01 12:55:27,147.75
2024-10-01 12:55:30,151.26
2024-10-01 12:55:33,149.78
2024-10-01 12:55:36,153.14
2024-10-01 12:55:39,151.02
2024-10-01 12:55:42,149.41
2024-10-01 12:55:45,147.77
2024-10-01 12:55:48,151.99
2024-10-01 12:55:51,145.32
2024-10-01 12:55:54,151.61
2024-10-01 12:55:57,147.25
2024-10-01 12:56:00,153.13
2024-10-01 12:56:03,150.4
2024-10-01 12:56:06,151.61
2024-10-01 12:56:09,150.2
2024-10-01 12:56:12,145.62
2024-10-01 12:56:15,147.85
2024-10-01 12:56:18,151.68
2024-10-01 12:56:21,150.42
2024-10-01 12:56:24,152.95
2024-10-01 12:56:27,151.01
2024-10-01 12:56:30,147.58
2024-10-01 12:56:33,148.01
2024-10-01 12:56:36,150.26
2024-10-01 12:56:39,144.21
2024-10-01 12:56:42,154.18
2024-10-01 12:56:45,151.1
2024-10-01 12:56:48,153.07
2024-10-01 12:56:51,146.05
2024-10-01 12:56:54,153.11
2024-10-01 12:56:57,155.58
2024-10-01 12:57:00,146.7
2024-10-01 12:57:03,151.93
2024-10-01 12:57:06,150.0
2024-10-01 12:57:09,146.14
2024-10-01 12:57:12,151.23
2024-10-01 12:57:15,152.08
2024-10-01 12:57:18,148.5
2024-10-01 12:57:21,152.91
2024-10-01 12:57:24,145.83
2024-10-01 12:57:27,146.26
2024-10-01 12:57:30,150.34
2024-10-01 12:57:33,150.06
2024-10-01 12:57:36,148.21
2024-10-01 12:57:39,152.02
2024-10-01 12:57:42,151.33
2024-10-01 12:57:45,152.15
2024-10-01 12:57:48,149.69
2024-10-01 12:57:51,151.51
2024-10-01 12:57:54,148.89
2024-10-01 12:57:57,155.13
2024-10-01 12:58:00,147.97
2024-10-01 12:58:03,155.26
2024-10-01 12:58:06,150.09
2024-10-01 12:58:09,146.56
2024-10-01 12:58:12,153.42
2024-10-01 12:58:15,150.31
2024-10-01 12:58:18,152.13
2024-10-01 12:58:21,153.06
2024-10-01 12:58:24,150.84
2024-10-01 12:58:27,148.52
2024-10-01 12:58:30,152.44
2024-10-01 12:58:33,150.0
2024-10-01 12:58:36,151.71
2024-10-01 12:58:39,144.62
2024-10-01 12:58:42,151.12
2024-10-01 12:58:45,148.4
2024-10-01 12:58:48,154.13
2024-10-01 12:58:51,151.56
2024-10-01 12:58:54,150.6
2024-10-01 12:58:57,151.22
2024-10-01 12:59:00,147.5
2024-10-01 12:59:03,154.06
2024-10-01 12:59:06,154.98
2024-10-01 12:59:09,150.98
2024-10-01 12:59:12,153.98
2024-10-01 12:59:15,148.58
2024-10-01 12:59:18,148.01
2024-10-01 12:59:21,150.1
2024-10-01 12:59:24,151.09
2024-10-01 12:59:27,149.02
2024-10-01 12:59:30,151.34
2024-10-01 12:59:33,150.77
2024-10-01 12:59:36,147.5
2024-10-01 12:59:39,151.3
2024-10-01 12:59:42,152.16
2024-10-01 12:59:45,150.43
2024-10-01 12:59:48,152.88
2024-10-01 12:59:51,146.96
2024-10-01 12:59:54,151.17
2024-10-01 12:59:57,147.07
2024-10-01 13:00:00,147.21
2024-10-01 13:00:03,148.42
2024-10-01 13:00:06,147.64
2024-10-01 13:00:09,148.63
2024-10-01 13:00:12,149.46
2024-10-01 13:00:15,152.09
2024-10-01 13:00:18,149.2
2024-10-01 13:00:21,146.04
2024-10-01 13:00:24,152.85
2024-10-01 13:00:27,147.91
2024-10-01 13:00:30,149.85
2024-10-01 13:00:33,151.12
2024-10-01 13:00:36,150.5
2024-10-01 13:00:39,152.74
2024-10-01 13:00:42,151.2
2024-10-01 13:00:45,147.85
2024-10-01 13:00:48,155.45
2024-10-01 13:00:51,150.49
2024-10-01 13:00:54,149.63
2024-10-01 13:00:57,152.41
2024-10-01 13:01:00,150.62
2024-10-01 13:01:03,151.0
2024-10-01 13:01:06,156.23
2024-10-01 13:01:09,149.31
2024-10-01 13:01:12,149.21
2024-10-01 13:01:15,150.29
2024-10-01 13:01:18,152.68
2024-10-01 13:01:21,146.23
2024-10-01 13:01:24,145.09
2024-10-01 13:01:27,148.53
2024-10-01 13:01:30,145.92
2024-10-01 13:01:33,148.94
2024-10-01 13:01:36,151.26
2024-10-01 13:01:39,147.77
2024-10-01 13:01:42,146.43
2024-10-01 13:01:45,150.17
2024-10-01 13:01:48,152.16
2024-10-01 13:01:51,145.76
2024-10-01 13:01:54,152.05
2024-10-01 13:01:57,152.04
2024-10-01 13:02:00,152.39
2024-10-01 13:02:03,153.05
2024-10-01 13:02:06,155.51
2024-10-01 13:02:09,149.11
2024-10-01 13:02:12,150.27
2024-10-01 13:02:15,148.96
2024-10-01 13:02:18,150.0
2024-10-01 13:02:21,153.83
2024-10-01 13:02:24,146.64
2024-10-01 13:02:27,147.85
2024-10-01 13:02:30,153.44
2024-10-01 13:02:33,152.55
2024-10-01 13:02:36,149.09
2024-10-01 13:02:39,152.14
2024-10-01 13:02:42,150.85
2024-10-01 13:02:45,153.75
2024-10-01 13:02:48,150.19
2024-10-01 13:02:51,152.56
2024-10-01 13:02:54,156.61
2024-10-01 13:02:57,151.5
2024-10-01 13:03:00,150.12
2024-10-01 13:03:03,151.81
2024-10-01 13:03:06,149.09
2024-10-01 13:03:09,155.97
2024-10-01 13:03:12,150.45
2024-10-01 13:03:15,149.32
2024-10-01 13:03:18,147.91
2024-10-01 13:03:21,152.74
2024-10-01 13:03:24,152.17
2024-10-01 13:03:27,148.76
2024-10-01 13:03:30,151.44
2024-10-01 13:03:33,146.23
2024-10-01 13:03:36,150.46
2024-10-01 13:03:39,151.13
2024-10-01 13:03:42,154.27
2024-10-01 13:03:45,148.07
2024-10-01 13:03:48,146.8
2024-10-01 13:03:51,147.76
2024-10-01 13:03:54,146.66
2024-10-01 13:03:57,153.34
2024-10-01 13:04:00,153.87
2024-10-01 13:04:03,150.8
2024-10-01 13:04:06,153.05
2024-10-01 13:04:09,150.33
2024-10-01 13:04:12,149.76
2024-10-01 13:04:15,149.17
2024-10-01 13:04:18,149.22
2024-10-01 13:04:21,146.13
2024-10-01 13:04:24,150.66
2024-10-01 13:04:27,149.9
2024-10-01 13:04:30,151.86
2024-10-01 13:04:33,150.23
2024-10-01 13:04:36,149.59
2024-10-01 13:04:39,147.82
2024-10-01 13:04:42,150.18
2024-10-01 13:04:45,151.85
2024-10-01 13:04:48,147.14
2024-10-01 13:04:51,150.22
