fecha;cod_ruta;leche_tipo;leche_kg;leche_temp;leche_acidez;leche_ph;leche_dens;leche_est;leche_mg;leche_prot;leche_lactosa;leche_caseina
04/12/2015;32;VACA;26400;2,4;15;6,83;1,03;12,85;3,8;3,42;4,89;2,43
04/12/2015;25;VACA;11260;7,3;15;6,78;1,03;13,02;4,04;3,36;4,84;2,41
04/12/2015;27;VACA;12520;6,9;15;6,84;1,03;12,58;3,79;3,34;4,72;2,36
05/12/2015;33;VACA;21720;3;15;6,82;1,03;12,1;3,31;3,19;4,89;2,24
05/12/2015;24;VACA;15960;5;15;6,84;1,03;12,47;3,78;3,24;4,66;2,25
05/12/2015;24;VACA;6740;6;15;6,84;1,03;12,37;3,72;3,16;4,7;2,2
05/12/2015;29;VACA;24480;5,5;15;6,84;1,03;12,39;3,67;3,19;4,79;2,22
05/12/2015;32;VACA;24340;5,5;15;6,81;1,03;12,41;3,71;3,22;4,69;2,24
05/12/2015;26;VACA;6240;4,2;16;6,8;1,03;12,69;3,64;3,39;4,91;2,39
05/12/2015;25;VACA;11280;6,8;15;6,84;1,03;13,12;4,1;3,38;4,8;2,4
05/12/2015;27;VACA;13300;5,8;15;6,84;1,03;12,75;3,9;3,31;4,79;2,35
06/12/2015;30;VACA;27480;4,2;15;6,86;1,03;12,61;3,79;3,31;4,74;2,31
06/12/2015;26;VACA;6240;4,2;15;6,81;1,03;12,73;3,72;3,4;4,86;2,4
06/12/2015;32;VACA;25380;2,4;15;6,83;1,03;12,79;3,75;3,41;4,9;2,44
06/12/2015;28;VACA;15880;6;15;6,8;1,03;13,15;4,14;3,36;4,88;2,41
06/12/2015;29;VACA;17560;4,8;15;6,86;1,03;12,21;3,54;3,15;4,76;2,2
06/12/2015;29;VACA;6980;3,7;15;6,84;1,03;12,26;3,58;3,16;4,75;2,21
06/12/2015;25;VACA;11580;7;15;6,81;1,03;13,1;4,11;3,38;4,81;2,42
06/12/2015;27;VACA;12700;6,8;15;6,83;1,03;12,61;3,79;3,34;4,7;2,35
06/12/2015;33;VACA;22300;4,3;15;6,82;1,03;12,45;3,55;3,21;4,94;2,27
07/12/2015;24;VACA;12020;6,5;15;6,85;1,03;11,78;3,28;3,19;4,56;2,15
07/12/2015;24;VACA;11500;4,8;15;6,81;1,03;12,53;3,68;3,28;4,79;2,33
07/12/2015;32;VACA;25020;5,5;15;6,81;1,03;12,43;3,7;3,24;4,7;2,29
07/12/2015;26;VACA;6380;4,5;15;6,85;1,03;12,73;3,71;3,4;4,85;2,38
07/12/2015;25;VACA;11540;6,3;15;6,8;1,03;13,1;4,1;3,39;4,79;2,39
07/12/2015;27;VACA;13160;7,4;15;6,81;1,03;12,76;3,92;3,3;4,79;2,34
08/12/2015;32;VACA;25380;3;15;6,82;1,03;12,77;3,78;3,4;4,86;2,36
08/12/2015;26;VACA;6220;4,2;16;6,8;1,03;12,72;3,72;3,39;4,86;2,39
08/12/2015;24;VACA;23560;6,7;15;6,83;1,03;12,63;3,86;3,23;4,75;2,28
08/12/2015;29;VACA;17660;5;15;6,83;1,03;12,01;3,37;3,16;4,76;2,2
08/12/2015;29;VACA;7940;5,2;15;6,86;1,03;12,34;3,67;3,27;4,62;2,28
08/12/2015;28;VACA;15800;6;15;6,8;1,03;13,27;4,24;3,39;4,86;2,43
08/12/2015;30;VACA;27140;3,9;14;6,83;1,03;12,71;3,84;3,33;4,76;2,35
08/12/2015;25;VACA;11640;7,2;15;6,8;1,03;13,17;4,13;3,4;4,83;2,4
08/12/2015;27;VACA;12940;8;15;6,82;1,03;12,57;3,74;3,37;4,74;2,39
08/12/2015;33;VACA;23060;4,7;15;6,86;1,03;12,66;3,81;3,19;4,91;2,27
09/12/2015;29;VACA;17620;3,6;15;6,83;1,03;12,01;3,44;3,08;4,77;2,17
09/12/2015;29;VACA;6380;3;14;6,86;1,03;11,95;3,46;3,06;4,67;2,13
09/12/2015;26;VACA;6500;5,2;15;6,83;1,03;12,64;3,71;3,35;4,86;2,39
09/12/2015;32;VACA;24900;5;15;6,78;1,03;12,4;3,66;3,23;4,72;2,26
09/12/2015;24;VACA;10940;5,2;15;6,86;1,03;12,26;3,59;3,25;4,67;2,25
09/12/2015;24;VACA;10420;5,6;15;6,81;1,03;12,67;3,89;3,23;4,77;2,31
09/12/2015;25;VACA;11640;6,8;15;6,82;1,03;13,12;4,1;3,4;4,82;2,45
09/12/2015;27;VACA;13160;7,8;15;6,82;1,03;12,76;3,97;3,29;4,77;2,34
10/12/2015;18;VACA;26200;5,3;15;6,83;1,03;12,92;3,78;3,58;4,77;2,56
10/12/2015;30;VACA;27960;4,3;15;6,85;1,03;12,48;3,68;3,3;4,75;2,31
10/12/2015;32;VACA;25100;2,6;15;6,8;1,03;12,52;3,68;3,36;4,77;2,34
10/12/2015;28;VACA;15840;6,2;15;6,82;1,03;13,2;4,2;3,36;4,87;2,42
10/12/2015;26;VACA;6440;4;16;6,78;1,03;12,59;3,65;3,36;4,83;2,37
10/12/2015;29;VACA;17740;5,3;15;6,83;1,03;12,08;3,4;3,25;4,69;2,27
10/12/2015;29;VACA;7480;4,5;15;6,82;1,03;12,36;3,64;3,28;4,68;2,29
10/12/2015;25;VACA;11640;7,5;15;6,81;1,03;13,1;4,08;3,41;4,84;2,45
10/12/2015;27;VACA;12620;7;15;6,86;1,03;12,67;3,8;3,37;4,74;2,39
10/12/2015;33;VACA;21980;5;15;6,85;1,03;12,45;3,58;3,2;4,92;2,27
11/12/2015;24;VACA;14880;8;15;6,84;1,03;12,33;3,63;3,26;4,72;2,28
11/12/2015;24;VACA;7960;5,3;15;6,81;1,03;12,25;3,49;3,22;4,76;2,25
11/12/2015;32;VACA;25700;5;15;6,83;1,03;12,36;3,65;3,24;4,71;2,28
11/12/2015;29;VACA;15980;5;14;6,85;1,03;12,24;3,67;3,11;4,66;2,17
11/12/2015;29;VACA;4580;6,5;14;6,86;1,03;11,91;3,26;3,28;4,61;2,26
11/12/2015;26;VACA;6060;4,5;15;6,8;1,03;12,79;3,8;3,39;4,79;2,43
11/12/2015;25;VACA;11800;7;15;6,8;1,03;12,95;3,99;3,34;4,79;2,41
11/12/2015;27;VACA;13060;7,7;15;6,82;1,03;12,64;3,88;3,28;4,78;2,35
12/12/2015;30;VACA;16060;4,4;14;6,83;1,03;12,66;3,83;3,3;4,79;2,35
12/12/2015;30;VACA;8840;4,1;14;6,86;1,03;11,61;2,7;3,35;4,89;2,4
12/12/2015;22;VACA;24960;5,9;15;6,85;1,03;12,45;3,61;3,24;4,88;2,31
12/12/2015;24;VACA;16240;5,8;15;6,81;1,03;12,48;3,73;3,27;4,73;2,35
12/12/2015;24;VACA;8080;6,2;15;6,8;1,03;12,45;3,72;3,24;4,72;2,28
12/12/2015;28;VACA;15700;6;15;6,78;1,03;13,07;4,11;3,37;4,85;2,47
12/12/2015;26;VACA;6000;4,5;15;6,79;1,03;12,84;3,88;3,35;4,81;2,39
12/12/2015;32;VACA;25160;2,4;15;6,81;1,03;12,76;3,79;3,39;4,87;2,4
12/12/2015;25;VACA;11760;6,4;16;6,75;1,03;13,05;4,06;3,37;4,81;2,43
12/12/2015;27;VACA;12800;6,6;15;6,8;1,03;12,66;3,83;3,35;4,73;2,37
12/12/2015;33;VACA;22300;4,4;15;6,76;1,03;12,41;3,52;3,21;4,96;2,32
13/12/2015;22;VACA;25500;5,6;15;6,84;1,03;12,41;3,57;3,25;4,9;2,32
13/12/2015;29;VACA;16560;5,2;15;6,85;1,03;12,1;3,51;3,19;4,65;2,22
13/12/2015;29;VACA;8200;5,2;15;6,85;1,03;12,51;3,73;3,35;4,64;2,35
13/12/2015;26;VACA;6380;4,1;15;6,79;1,03;12,64;3,73;3,34;4,84;2,36
13/12/2015;32;VACA;25280;4,6;15;6,81;1,03;12,4;3,66;3,22;4,73;2,28
13/12/2015;27;VACA;13200;7,6;15;6,8;1,03;12,64;3,85;3,28;4,8;2,35
13/12/2015;25;VACA;11760;4,8;15;6,77;1,03;13,18;4,1;3,42;4,89;2,45
14/12/2015;29;VACA;15880;2,5;15;6,8;1,03;12,07;3,5;3,06;4,77;2,11
14/12/2015;29;VACA;5260;5,6;15;6,81;1,03;12,73;4,17;3,11;4,63;2,14
14/12/2015;24;VACA;16520;7;15;6,85;1,03;12,46;3,74;3,26;4,72;2,26
14/12/2015;24;VACA;7660;5,3;15;6,83;1,03;12,55;3,73;3,25;4,78;2,26
14/12/2015;26;VACA;6520;4,5;15;6,79;1,03;12,62;3,7;3,36;4,83;2,36
14/12/2015;32;VACA;25540;2,4;15;6,82;1,03;12,78;3,81;3,4;4,86;2,4
14/12/2015;28;VACA;15720;6,5;15;6,81;1,03;13,23;4,22;3,39;4,87;2,45
14/12/2015;30;VACA;28020;5,5;15;6,85;1,03;12,59;3,73;3,35;4,81;2,36
14/12/2015;25;VACA;11720;7,2;15;6,81;1,03;13,06;4,04;3,42;4,83;2,44
14/12/2015;27;VACA;13000;7,1;15;6,83;1,03;12,64;3,79;3,38;4,73;2,39
14/12/2015;18;VACA;26060;5,2;16;6,78;1,03;13,3;4,15;3,59;4,8;2,56
14/12/2015;18;VACA;26540;5,3;15;6,8;1,03;13,01;3,77;3,66;4,86;2,61
14/12/2015;33;VACA;24840;4,6;14;6,84;1,03;12,39;3,47;3,26;4,94;2,32
15/12/2015;32;VACA;25720;5,6;15;6,82;1,03;12,17;3,64;3,2;4,61;2,18
15/12/2015;29;VACA;16120;4,4;15;6,84;1,03;11,99;3,42;3,19;4,69;2,17
15/12/2015;29;VACA;10540;5,7;15;6,86;1,03;12,3;3,58;3,38;4,65;2,34
15/12/2015;24;VACA;17100;4,5;15;6,84;1,03;12,34;3,65;3,26;4,72;2,23
15/12/2015;26;VACA;6460;4,6;16;6,79;1,03;12,62;3,71;3,38;4,83;2,33
15/12/2015;25;VACA;12020;6,5;15;6,79;1,03;13,1;4,04;3,46;4,83;2,44
15/12/2015;27;VACA;12820;7,8;15;6,81;1,03;12,75;3,95;3,34;4,8;2,33
15/12/2015;18;VACA;25480;5,8;15;6,79;1,03;13,09;3,96;3,63;4,79;2,55
15/12/2015;18;VACA;25460;6;15;6,8;1,03;13,22;4,14;3,63;4,77;2,56
16/12/2015;24;VACA;15760;6,7;16;6,75;1,03;12,29;3,63;3,27;4,68;2,25
16/12/2015;24;VACA;8580;5,6;16;6,76;1,03;12,52;3,73;3,27;4,73;2,26
16/12/2015;30;VACA;28260;4,6;15;6,82;1,03;12,94;4,2;3,29;4,72;2,26
16/12/2015;29;VACA;15900;4,3;15;6,81;1,03;12,26;3,59;3,2;4,72;2,18
16/12/2015;29;VACA;6560;6,1;15;6,79;1,03;12,66;3,85;3,36;4,64;2,3
16/12/2015;32;VACA;25780;2,3;15;6,79;1,03;12,8;3,79;3,46;4,89;2,39
16/12/2015;28;VACA;15900;6,7;15;6,77;1,03;13,07;4,14;3,36;4,87;2,39
16/12/2015;26;VACA;6260;4,1;16;6,74;1,03;12,73;3,79;3,4;4,82;2,33
16/12/2015;25;VACA;11920;5,9;16;6,75;1,03;13,12;4,08;3,43;4,86;2,44
16/12/2015;27;VACA;12860;6,6;15;6,77;1,03;12,57;3,73;3,41;4,75;2,34
16/12/2015;33;VACA;22540;4,8;15;6,8;1,03;12,39;3,49;3,27;4,95;2,27
17/12/2015;32;VACA;25960;5,3;15;6,77;1,03;12,27;3,66;3,2;4,66;2,17
17/12/2015;26;VACA;6200;4,2;15;6,79;1,03;12,65;3,72;3,38;4,79;2,32
17/12/2015;25;VACA;11360;5,2;15;6,78;1,03;13,15;4,12;3,43;4,86;2,41
17/12/2015;27;VACA;13000;7,2;15;6,78;1,03;12,71;3,9;3,32;4,8;2,31
18/12/2015;24;VACA;16440;5,7;15;6,8;1,03;12,22;3,53;3,26;4,7;2,23
18/12/2015;24;VACA;10500;5,5;15;6,81;1,03;12,56;3,77;3,29;4,76;2,24
18/12/2015;26;VACA;6460;4;15;6,83;1,03;12,58;3,67;3,4;4,82;2,34
18/12/2015;32;VACA;25160;2,3;15;6,85;1,03;12,79;3,81;3,37;4,94;2,36
18/12/2015;30;VACA;25440;5,3;15;6,85;1,03;12,55;3,82;3,29;4,73;2,27
18/12/2015;28;VACA;15900;6;15;6,83;1,03;13,08;4,1;3,41;4,86;2,41
18/12/2015;29;VACA;16440;5,8;14;6,85;1,03;12,26;3,71;3,2;4,62;2,16
18/12/2015;29;VACA;9260;4,6;14;6,84;1,03;12,28;3,54;3,36;4,71;2,28
18/12/2015;25;VACA;11580;5,8;15;6,78;1,03;13,06;4,05;3,42;4,81;2,43
18/12/2015;27;VACA;12820;7,2;15;6,81;1,03;12,68;3,83;3,39;4,74;2,34
18/12/2015;33;VACA;22300;4,5;15;6,78;1,03;12,4;3,5;3,27;4,95;2,32
19/12/2015;22;VACA;25540;6;15;6,8;1,03;12,1;3,28;3,27;4,91;2,28
19/12/2015;29;VACA;15980;3,1;15;6,86;1,03;12,39;3,76;3,1;4,74;2,13
19/12/2015;29;VACA;8840;5;15;6,85;1,03;12,64;3,96;3,21;4,61;2,22
19/12/2015;24;VACA;15780;6,2;15;6,8;1,03;12,19;3,5;3,3;4,69;2,29
19/12/2015;24;VACA;6680;5,9;15;6,78;1,03;12,42;3,71;3,27;4,7;2,3
19/12/2015;26;VACA;6120;0;0;0;1,03;12,6;3,65;3,38;4,86;2,4
19/12/2015;32;VACA;25300;5;15;6,78;1,03;12,3;3,59;3,25;4,73;2,24
19/12/2015;25;VACA;11560;5,2;15;6,81;1,03;13,12;4,13;3,42;4,79;2,4
19/12/2015;27;VACA;13280;8,1;14;6,85;1,03;12,68;3,87;3,32;4,8;2,29
20/12/2015;18;VACA;25560;5,3;16;6,81;1,03;12,95;3,9;3,56;4,77;2,51
20/12/2015;22;VACA;25260;6,4;15;6,83;1,03;12,34;3,5;3,27;4,89;2,27
20/12/2015;18;VACA;25600;4,8;16;6,84;1,03;12,56;3,56;3,37;4,88;2,35
20/12/2015;30;VACA;26760;4,2;15;6,81;1,03;12,6;3,82;3,29;4,77;2,28
20/12/2015;32;VACA;25600;5;15;6,86;1,03;12,92;4,01;3,32;4,88;2,29
20/12/2015;26;VACA;6020;4,4;15;6,86;1,03;12,72;3,77;3,37;4,84;2,35
20/12/2015;28;VACA;15880;6,1;15;6,83;1,03;13,13;4,11;3,41;4,9;2,43
20/12/2015;29;VACA;11520;4;15;6,82;1,03;12,38;3,76;3,09;4,67;2,16
20/12/2015;29;VACA;9060;5,6;15;6,79;1,03;12,5;3,73;3,33;4,69;2,29
20/12/2015;25;VACA;11740;6;15;6,81;1,03;13,13;4,08;3,43;4,86;2,39
20/12/2015;27;VACA;12900;6,6;15;6,84;1,03;12,59;3,75;3,39;4,75;2,33
20/12/2015;33;VACA;22700;4,8;16;6,76;1,03;12,48;3,55;3,26;4,95;2,25
21/12/2015;32;VACA;25640;5,2;15;6,79;1,03;11,92;3,51;3,15;4,54;2,07
21/12/2015;24;VACA;11920;4,8;15;6,82;1,03;12,37;3,53;3,32;4,84;2,25
21/12/2015;24;VACA;9660;6,6;15;6,8;1,03;12,4;3,6;3,33;4,76;2,28
21/12/2015;29;VACA;13800;3;14;6,85;1,03;12,22;3,65;3,1;4,69;2,1
21/12/2015;29;VACA;6820;5;15;6,83;1,03;12,21;3,44;3,35;4,73;2,28
21/12/2015;26;VACA;5980;4,5;16;6,78;1,03;12,7;3,81;3,35;4,82;2,27
21/12/2015;25;VACA;11720;6,3;15;6,8;1,03;13,17;4,16;3,42;4,79;2,4
21/12/2015;27;VACA;13160;8;14;6,83;1,03;12,7;3,89;3,33;4,78;2,3
22/12/2015;32;VACA;26420;2;15;6,8;1,03;12,89;3,96;3,42;4,82;2,36
22/12/2015;28;VACA;15880;6;15;6,83;1,03;13,18;4,19;3,39;4,89;2,41
22/12/2015;29;VACA;11640;4,2;15;6,83;1,03;12,41;3,77;3,14;4,71;2,14
22/12/2015;29;VACA;6780;6,7;15;6,86;1,03;12,53;3,75;3,34;4,67;2,28
22/12/2015;25;VACA;11820;6;15;6,83;1,03;13,24;4,18;3,45;4,86;2,41
22/12/2015;27;VACA;12840;7;15;6,84;1,03;12,64;3,75;3,42;4,76;2,34
22/12/2015;24;VACA;12300;4,5;15;6,83;1,03;12,48;3,73;3,23;4,76;2,23
22/12/2015;26;VACA;5780;4,7;16;6,79;1,03;12,73;3,81;3,38;4,86;2,34
22/12/2015;30;VACA;26840;4,4;15;6,85;1,03;12,58;3,79;3,31;4,8;2,28
23/12/2015;24;VACA;16180;4,7;15;6,84;1,03;12,27;3,49;3,34;4,76;2,28
23/12/2015;24;VACA;4620;4,5;15;6,83;1,03;12,11;3,37;3,28;4,77;2,2
23/12/2015;32;VACA;25880;5;15;6,82;1,03;12,31;3,61;3,26;4,71;2,25
23/12/2015;29;VACA;13600;4;15;6,8;1,03;12,25;3,69;3,1;4,61;2,11
23/12/2015;29;VACA;7480;4,5;15;6,83;1,03;12,26;3,47;3,36;4,73;2,31
23/12/2015;26;VACA;5960;4,2;16;6,81;1,03;12,72;3,8;3,34;4,82;2,27
23/12/2015;25;VACA;11580;5,3;15;6,79;1,03;13,18;4,18;3,42;4,8;2,38
23/12/2015;27;VACA;13020;7,6;15;6,82;1,03;12,68;3,9;3,31;4,8;2,29
24/12/2015;30;VACA;26840;4,5;15;6,82;1,03;12,37;3,65;3,29;4,76;2,25
24/12/2015;29;VACA;18000;4,7;15;6,83;1,03;12,42;3,82;3,15;4,66;2,16
24/12/2015;28;VACA;15740;6,2;15;6,83;1,03;12,93;4;3,38;4,89;2,39
24/12/2015;32;VACA;26660;2,2;15;6,82;1,03;12,87;3,88;3,45;4,85;2,37
24/12/2015;26;VACA;5920;4,4;16;6,79;1,03;12,8;3,8;3,4;4,75;
24/12/2015;24;VACA;16280;5,2;15;6,82;1,03;12,52;3,72;3,28;4,79;2,28
24/12/2015;24;VACA;9180;5,8;15;6,81;1,03;12,31;3,44;3,33;4,86;2,29
24/12/2015;25;VACA;12040;7,4;15;6,8;1,03;12,93;4,06;3,38;4,74;2,34
24/12/2015;27;VACA;12840;6,6;16;6,78;1,03;12,59;3,77;3,41;4,73;2,34
25/12/2015;32;VACA;21200;6,4;15;6,82;1,03;11,18;3,3;3;4,2;1,87
25/12/2015;26;VACA;5680;4,2;16;6,79;1,03;12,78;3,9;3,32;4,81;2,29
25/12/2015;25;VACA;11780;5,1;15;6,8;1,03;13;4,09;3,4;4,79;2,36
25/12/2015;27;VACA;13220;7,8;15;6,79;1,03;12,52;3,77;3,3;4,79;2,28
26/12/2015;22;VACA;25760;5,8;15;6,84;1,03;12,41;3,6;3,26;4,9;2,25
26/12/2015;30;VACA;27900;4,5;15;6,83;1,03;12,66;3,84;3,33;4,8;2,28
26/12/2015;28;VACA;15880;5,8;15;6,8;1,03;13,02;4,04;3,37;4,92;2,35
26/12/2015;32;VACA;30980;3;15;6,85;1,03;12,79;3,87;3,44;4,78;2,33
26/12/2015;29;VACA;15140;5,2;14;6,86;1,03;12,17;3,66;3,11;4,66;2,09
26/12/2015;29;VACA;8880;5;15;6,84;1,03;12,53;3,74;3,37;4,71;2,32
26/12/2015;24;VACA;17340;5,2;15;6,8;1,03;12,53;3,6;3,38;4,83;2,3
26/12/2015;24;VACA;14040;5,1;15;6,81;1,03;12,36;3,6;3,26;4,77;2,19
26/12/2015;26;VACA;5760;4,4;15;6,81;1,03;12,8;3,95;3,32;4,81;2,29
26/12/2015;27;VACA;12620;7;15;6,81;1,03;12,91;4,12;3,36;4,7;2,3
26/12/2015;25;VACA;11900;4,9;16;6,77;1,03;13,19;4,15;3,43;4,85;2,39
26/12/2015;33;VACA;25480;3;15;6,81;1,03;12,24;3,36;3,24;4,94;2,22
27/12/2015;22;VACA;25840;6;15;6,86;1,03;12,24;3,41;3,25;4,9;2,27
27/12/2015;29;VACA;27540;4;15;6,84;1,03;12,27;3,67;3,13;4,7;2,11
27/12/2015;32;VACA;26400;5,2;15;6,83;1,03;12,41;3,65;3,26;4,74;2,24
27/12/2015;26;VACA;6060;4,2;15;6,82;1,03;12,69;3,84;3,3;4,82;2,27
27/12/2015;25;VACA;11900;6;15;6,8;1,03;13,17;4,14;3,41;4,84;2,4
27/12/2015;27;VACA;12980;7,8;14;6,84;1,03;12,71;3,91;3,3;4,78;2,29
27/12/2015;18;VACA;24760;5,4;16;6,84;1,03;12,99;3,85;3,61;4,83;2,53
27/12/2015;18;VACA;26200;5,4;16;6,83;1,03;12,29;3,64;3,41;4,56;2,27
28/12/2015;30;VACA;25480;4,3;15;6,86;1,03;12,16;3,4;3,31;4,77;2,32
28/12/2015;29;VACA;16340;3,5;15;6,85;1,03;12,12;3,58;3,05;4,72;2,11
28/12/2015;29;VACA;6500;6,7;15;6,86;1,03;12,52;3,77;3,32;4,7;2,33
28/12/2015;32;VACA;27480;2,5;15;6,84;1,03;12,93;3,91;3,49;4,84;2,45
28/12/2015;24;VACA;16480;4,6;15;6,83;1,03;12,33;3,49;3,36;4,76;2,27
28/12/2015;24;VACA;13380;5,5;15;6,86;1,03;12,57;3,74;3,26;4,83;2,28
28/12/2015;28;VACA;15400;6,1;15;6,85;1,03;13,12;4,12;3,4;4,9;2,4
28/12/2015;26;VACA;5860;6,5;15;6,81;1,03;12,7;3,83;3,33;4,85;2,29
28/12/2015;25;VACA;12000;6,5;15;6,83;1,03;13,2;4,17;3,45;4,85;2,44
28/12/2015;27;VACA;12560;7;15;6,85;1,03;12,58;3,74;3,39;4,76;2,34
29/12/2015;32;VACA;26180;5,7;15;6,82;1,03;12,31;3,6;3,26;4,71;2,22
29/12/2015;26;VACA;5940;4,5;15;6,78;1,03;12,68;3,86;3,28;4,84;2,22
29/12/2015;27;VACA;13300;7,7;15;6,84;1,03;13,16;4,09;3,43;4,88;2,4
29/12/2015;25;VACA;11960;5,4;15;6,82;1,03;12,66;3,84;3,31;4,82;2,28
29/12/2015;10;VACA;18000;5,2;15;6,84;1,03;12,46;3,67;3,24;4,82;2,26
29/12/2015;10;VACA;10240;5,4;15;6,86;1,03;12,28;3,61;3,2;4,76;2,23
30/12/2015;28;VACA;15140;6,5;15;6,84;1,03;12,97;4,02;3,36;4,87;2,37
30/12/2015;32;VACA;27660;2,2;15;6,85;1,03;12,76;3,8;3,41;4,81;2,38
30/12/2015;24;VACA;16640;5;15;6,83;1,03;12,23;3,36;3,33;4,84;2,28
30/12/2015;24;VACA;14040;4,3;15;6,84;1,03;12,24;3,63;3,19;4,65;2,14
30/12/2015;29;VACA;14920;5;15;6,83;1,03;12,13;3,61;3,07;4,71;2,13
30/12/2015;29;VACA;9040;4,3;15;6,84;1,03;12,39;3,63;3,32;4,75;2,29
30/12/2015;25;VACA;11720;6,5;15;6,84;1,03;13,2;4,17;3,42;4,85;2,44
30/12/2015;27;VACA;12680;7,3;15;6,84;1,03;12,39;3,58;3,35;4,76;2,3
30/12/2015;26;VACA;6480;4,2;15;6,84;1,03;12,7;3,82;3,29;4,86;2,34
31/12/2015;30;VACA;28080;4,5;15;6,82;1,03;12,59;3,78;3,31;4,76;2,31
31/12/2015;29;VACA;27880;4,3;15;6,86;1,03;12,03;3,48;3,1;4,72;2,12
31/12/2015;24;VACA;14480;4,9;15;6,83;1,03;12,35;3,56;3,31;4,76;2,3
31/12/2015;24;VACA;13340;7,6;15;6,84;1,03;12,47;3,59;3,27;4,85;2,26
31/12/2015;32;VACA;25980;5,5;15;6,83;1,03;12,36;3,62;3,26;4,75;2,24
31/12/2015;25;VACA;12500;7,4;15;6,8;1,03;12,83;3,88;3,38;4,82;2,36
31/12/2015;27;VACA;12040;8,2;15;6,82;1,03;12,86;4,07;3,32;4,78;2,32
01/01/2016;32;VACA;21220;2;15;6,82;1,03;12,67;3,79;3,36;4,82;2,33
01/01/2016;26;VACA;12600;5;15;6,82;1,03;12,6;3,72;3,32;4,87;2,31
01/01/2016;28;VACA;15780;5,5;15;6,84;1,03;12,89;3,93;3,41;4,88;2,39
01/01/2016;25;VACA;11660;6,1;15;6,79;1,03;13,12;4,13;3,4;4,85;2,4
01/01/2016;27;VACA;12280;7,3;15;6,83;1,03;12,42;3,64;3,34;4,76;2,29
02/01/2016;22;VACA;26200;6;15;6,82;1,03;12,33;3,56;3,24;4,86;2,23
02/01/2016;30;VACA;26020;4,8;15;6,83;1,03;12,19;3,39;3,3;4,79;2,24
02/01/2016;26;VACA;6340;4,2;16;6,78;1,03;12,72;3,83;3,29;4,85;2,35
02/01/2016;29;VACA;15680;5,5;15;6,84;1,03;11,91;3,43;3,08;4,66;2,1
02/01/2016;29;VACA;9300;5;15;6,86;1,03;12,34;3,6;3,32;4,74;2,27
02/01/2016;32;VACA;26240;4,6;15;6,81;1,03;12,31;3,59;3,25;4,76;2,24
02/01/2016;24;VACA;17700;5,4;15;6,83;1,03;12,19;3,35;3,36;4,82;2,33
02/01/2016;24;VACA;13260;5;15;6,86;1,03;12,49;3,67;3,27;4,84;2,29
02/01/2016;25;VACA;12120;6,5;15;6,8;1,03;13,14;4,12;3,43;4,88;2,42
02/01/2016;27;VACA;13440;8,5;15;6,86;1,03;12,61;3,83;3,32;4,81;2,28
03/01/2016;22;VACA;25740;6,3;15;6,8;1,03;12,1;3,33;3,24;4,87;2,25
03/01/2016;32;VACA;32540;2,5;15;6,82;1,03;12,75;3,8;3,39;4,86;2,35
03/01/2016;29;VACA;16100;2,8;15;6,86;1,03;11,79;3,28;3,06;4,77;2,09
03/01/2016;29;VACA;8660;4,7;15;6,86;1,03;12,31;3,55;3,33;4,71;2,26
03/01/2016;26;VACA;6300;4,2;15;6,82;1,03;12,75;3,84;3,37;4,86;2,33
03/01/2016;28;VACA;16280;5,5;15;6,86;1,03;13,07;4,02;3,44;4,93;2,42
03/01/2016;25;VACA;11640;5,8;15;6,82;1,03;13,12;4,16;3,4;4,83;2,39
03/01/2016;27;VACA;12200;6,8;15;6,83;1,03;12,47;3,63;3,37;4,8;2,31
03/01/2016;18;VACA;25540;5,3;15;6,82;1,03;12,56;3,31;3,63;4,97;2,53
03/01/2016;18;VACA;24620;5,4;15;6,81;1,03;13,44;4,31;3,57;4,86;2,48
03/01/2016;33;VACA;23860;3;15;6,82;1,03;12,25;3,39;3,22;4,96;2,23
04/01/2016;30;VACA;22840;5,9;15;6,85;1,03;12,71;3,98;3,25;4,74;2,26
04/01/2016;29;VACA;25560;5,1;15;6,79;1,03;12,02;3,39;3,18;4,75;2,19
04/01/2016;32;VACA;26020;6;15;6,81;1,03;12,41;3,64;3,3;4,77;2,31
04/01/2016;26;VACA;6180;4,7;16;6,79;1,03;12,75;3,83;3,35;4,83;2,35
04/01/2016;24;VACA;17300;5,2;15;6,8;1,03;12,25;3,43;3,33;4,83;2,35
04/01/2016;24;VACA;9700;5,4;15;6,82;1,03;12,34;3,65;3,22;4,72;2,25
04/01/2016;25;VACA;11940;7;15;6,82;1,03;13,24;4,19;3,44;4,9;2,47
04/01/2016;27;VACA;13160;8,1;15;6,84;1,03;12,66;3,88;3,32;4,8;2,34
05/01/2016;30;VACA;22680;4,3;15;6,84;1,03;12,46;3,78;3,23;4,72;2,25
05/01/2016;29;VACA;26460;3,7;15;6,8;1,03;11,82;3,23;3,12;4,79;2,18
05/01/2016;28;VACA;15360;6,3;16;6,79;1,03;13,06;4,07;3,39;4,92;2,43
05/01/2016;24;VACA;18340;4,7;15;6,8;1,03;12,53;3,66;3,27;4,86;2,27
05/01/2016;32;VACA;32060;2,5;15;6,8;1,03;12,77;3,78;3,36;4,87;2,32
05/01/2016;26;VACA;6060;4,2;15;6,78;1,03;12,82;3,92;3,34;4,86;2,33
05/01/2016;25;VACA;11840;6;15;6,8;1,03;13,18;4,13;3,39;4,92;2,39
