fecha;receta;litros_past;kg_cuba;est_cuba;mg_cuba;mp_cuba;lactosa_cuba;ph_cuajado;ph_inicio_moldeo_cuba;ph_final_moldeo_cuba;formato;ph_inicio_moldeo_queso;ph_inicio_desmoldeo_queso;ph_fin_desmoldeo_queso;mg_salida_salmuera;ph_salida_salmuera;est_salida_salmuera;peso_queso_total;sal_queso;est_kg_entrada;mg_kg_entrada;coef_recup_mp;coef_recup_mg;mp_kg_recuperado;mg_kg_recuperado;est_kg_recuperado;kg_queso_por_mg;kg_queso_por_est;kg_queso_estimado
2022-03-30;tierno mini;9020;8895,03;12,0;4,38;3,48;4,14;6,59;6,46;6,37;500 g;6,34;5,58;5,3;29,51;5,52;55,57;6357,0;0,99;1082,4;395,07599999999996;0,9387019219837965;0,9392959229214067;290,57240514720286;365,9518651009457;364,2232535472029;1240,0944259605074;655,4314442094708;655,4314442094708
2022-03-30;tierno barra 3 kg;8520;8803,73;12,420000000000002;4,54;3,6;4,28;6,57;6,38;6,28;barra;6,35;5,47;5,18;31,18;5,52;57,33;10920,0;1,87;1058,1840000000002;386,80800000000005;0,9322664867077313;0,9325115611999661;295,4672077328444;372,7149323034072;370,82713653284435;1195,365401871094;646,829123552842;646,829123552842
2022-03-30;light mini;7520;7596,52;9,45;2,32;3,25;3,88;6,63;6,49;6,42;500 g;6,38;5,51;5,3;19,96;5,45;50,97;1653,0;1,87;710,64;174,46399999999997;0,9424786005108505;0,9425142903268371;232,68561999646232;166,10802483668408;291,63461519646233;832,2045332499202;572,1691489041834;572,1691489041834
2022-03-30;cabra mini;9320;9054,74;11,59;4,3;3,1;4,19;6,59;6,45;6,43;500 g;6,34;5,53;5,25;30,52;5,4;56,9;11118,0;1,12;1080,188;400,76;0,9453220871665479;0,9453113821497614;265,3490171820632;368,0605977294894;341,2277383820632;1205,9652612368593;599,6972555045048;599,6972555045048
2022-03-30;iqm  mini;9020;9164,24;13,2;5,02;3,94;4,24;6,6;;;500 g;6,43;5,7;5,24;;;;6180,0;;1190,64;452,8039999999999;;;;;;;;
2022-03-30;iqm  barra 3 kg;8460;8839,61;13,370000000000001;5,09;4,0;4,28;6,63;6,46;6,39;barra;6,38;5,49;5,1;31,99;5,48;57,69;11509,0;1,06;1131,102;430,61400000000003;;;;;;;;
2022-03-30;madurado mini;9520;9923,98;11,67;4,3;3,43;3,94;6,54;3,39;6,21;500 g;6,35;5,12;5,04;32,44;5,35;58,9;2618,0;1,11;1110,984;409,36;0,9742467159122572;0,9762442057867871;331,62628888561704;416,5938028537902;409,827251285617;1284,1979126195754;695,8017848652241;695,8017848652241
2022-04-01;tierno barra 4,2 kg;14030;13892,48;12,469999999999999;4,57;3,59;4,31;6,59;6,49;6,41;barra;6,35;5,68;5,28;30,38;5,51;56,49;16034,0;0,75;1749,5409999999997;641,171;0,9175924783798438;0,9183386991793095;457,6401020301226;583,040691928958;577,3932796301226;1919,159617936004;1022,1159136663525;1022,1159136663525
2022-04-01;oveja do 3 kg;12500;12500,0;15,420000000000002;6,32;4,91;4,19;6,57;6,52;6,46;3 kg;6,42;5,96;5,6;30,53;5,14;57,44;15603,0;1,73;1927,5000000000002;790,0;0,8947874375671079;0,8947505568254024;549,1757898068124;706,8529398920679;653,9257898068124;2315,2733045924265;1138,450191167849;1138,450191167849
2022-04-01;vaca barra 4,2 kg;15340;15946,8;12,6;4,92;3,84;3,84;6,61;6,5;6,48;barra;6,38;5,67;5,45;32,51;5,36;59,02;2261,0;1,36;1932,84;754,7280000000001;0,9682183320471228;0,968767832432382;592,8953893435797;760,0783460154493;715,3668133435797;2337,983223671022;1212,0752513445943;1212,0752513445943
2022-04-01;iqm+ barra 4,2 kg;14030;15135,96;13,529999999999998;5,17;4,05;4,31;6,57;6,42;6,25;barra;5,26;5,43;5,23;31,83;5,24;58,49;14063,0;1,31;1898,2589999999996;725,3510000000001;0,9236730040201705;0,9236422970762388;566,2174444981301;722,7770050095553;696,6894196981301;2270,7414546325963;1191,1256961841855;1191,1256961841855
2022-04-01;wasabi 3 kg;13430;13311,33;13,36;5,16;3,89;4,31;6,57;6,45;6,38;3 kg;6,4;5,57;5,25;31,44;5,14;57,81;22016,0;1,69;1794,2479999999998;692,988;0,9065132725155083;0,9055211677120794;469,4023057415372;621,9704600066831;584,1459703415371;1978,2775445505185;1010,4583468976597;1010,4583468976597
2022-04-01;oveja normal barra 4,2 kg;9030;9368,23;14,19;5,53;4,4;4,26;6,53;6,45;6,41;barra;6,4;5,78;5,3;;;;3133,0;;1281,357;499,35900000000004;0,9782830091992937;0,9774327369475849;403,2503303519283;506,3718523157724;483,0676499519283;;;
2022-04-01;cabra barra 4,2 kg;11530;11876,97;11,950000000000001;4,28;3,27;4,4;6,57;6,45;6,4;barra;6,35;5,59;5,24;;;;6938,0;;1377,835;493,48400000000004;0,909560364769483;0,9090923804555622;353,2522521136879;462,12285339969003;457,7695881136879;;;
2022-04-04;tierno barra 3 kg;8630;8682,5;12,58;4,62;3,64;4,32;6,57;6,4;6,36;barra;6,41;5,58;5,36;29,91;5,38;56,7;11872,0;1,58;1085,654;398,70599999999996;0,9321189298109432;0,9327136728662844;294,5896629342399;374,14083466736196;369,6064629342399;1250,888781903584;651,863250324938;651,863250324938
2022-04-04;tierno pequeño;9030;9151,42;12,44;4,57;3,6;4,27;6,59;6,47;6,32;1 kg;6,32;5,6;5,32;29,83;5,48;56,48;5016,0;1,63;1123,3319999999999;412,67100000000005;0,9631817402516307;0,9639014237735812;317,3213030894488;403,1227512770363;395,4744298894488;1351,4004400839299;700,202602495483;700,202602495483
2022-04-04;iqm  pequeño;9530;10034,36;13,15;4,98;3,93;4,24;6,58;6,49;6,4;1 kg;6,38;5,9;5,5;;;;19987,0;;1253,195;474,594;;;;;;;;
2022-04-04;oveja do 3 kg;12530;12779,32;15,670000000000002;6,41;5,03;4,23;6,55;6,48;6,42;3 kg;6,46;5,76;5,35;31,06;5,37;57,59;14614,0;1,9;1963,4510000000002;803,173;0,894174783834635;0,8939439131501347;574,7753686372475;732,2781005374776;682,8884158372475;2357,624277326071;1185,7760302782556;1185,7760302782556
2022-04-04;tierno 3 kg;13730;13856,69;12,540000000000001;4,57;3,62;4,35;6,56;6,47;6,35;3 kg;6,46;5,32;5,22;30,64;5,49;56,0;18320,0;1,64;1721,7420000000002;627,461;0,8967866149628727;0,8978641855684188;449,83908713277407;568,5731536456493;570,3922901327741;1855,656506676401;1018,5576609513822;1018,5576609513822
2022-04-04;wasabi 3 kg;12530;12711,95;13,19;5,03;3,92;4,24;6,54;6,45;6,39;3 kg;6,48;5,76;5,44;;;;13067,0;;1652,7069999999999;630,259;0,9052034187536975;0,9059437402785449;451,07050348182173;579,2704699204626;558,8678394818218;;;
2022-04-05;oveja do 3 kg;10030;10368,86;16,0;6,58;5,13;4,29;6,61;6,45;6,4;3 kg;6,35;5,4;5,27;32,7;5,34;60,84;3965,0;1,05;1604,8;659,9739999999999;0,8943846533794056;0,8929793513782129;475,74333688613075;609,2539043284125;564,7081556861308;1863,1617869370414;928,1856602336139;928,1856602336139
2022-04-05;light barra 4,2 kg;14530;14785,57;10,39;2,42;3,37;4,6;6,58;6,46;;barra;6,28;5,3;;21,19;5,28;53,43;12641,0;0,97;1509,6670000000001;351,626;0,9119888921928309;0,9121089136806181;454,420087879723;326,36241461853933;590,4473318797229;1540,17184812902;1105,0857792995002;1105,0857792995002
2022-04-05;oveja do barra 4,2 kg;15730;16416,01;17,12;7,03;5,47;4,62;6,62;;;barra;6,38;5,7;5,27;32,29;5,32;59,8;3166,0;0,97;2692,9760000000006;1105,8190000000002;0,9304908031487531;0,9301667740712901;835,5395642180684;1073,4547826569892;987,2234966180685;3324,4186517714134;1650,8754124047969;1650,8754124047969
2022-04-05;light 3 kg;14530;14508,35;10,260000000000002;2,4;3,33;4,53;6,57;6,46;;3 kg;6,45;5,54;5,35;20,98;5,22;52,04;1633,0;1,49;1490,7780000000002;348,72;0,9145544725656891;0,9145855817754065;441,84692352221225;318,45906540842924;573,2925745222122;1517,917375635983;1101,6383061533672;1101,6383061533672
2022-04-05;iqm+ 3 kg;12030;12401,51;13,600000000000001;5,15;4,11;4,34;6,53;6,5;;3 kg;6,4;5,94;5,68;29,97;5,37;55,72;7824,0;1,59;1636,0800000000004;619,5450000000001;0,9716566297853124;0,972673411399334;495,25538678588777;621,2248804674522;602,9004935858877;2072,822423982156;1082,0181148346871;1082,0181148346871
2022-04-05;madurado 3 kg;12530;12956,86;12,760000000000002;4,59;3,72;4,45;6,57;6,42;6,33;3 kg;6,39;5,31;5,17;31,42;5,32;58,64;25399,0;0,9;1598,8280000000002;575,127;0,9213615281992517;0,9224920166608173;444,0918266858117;548,6243359145271;559,4078806858117;1746,0990958450893;953,969782888492;953,969782888492
2022-04-05;iqm+ barra 4,2 kg;13890;14210,57;13,290000000000001;5,03;4,02;4,24;6,55;6,43;6,35;barra;6,33;5,46;5,29;31,85;5,47;57,89;13236,0;0,93;1845,981;698,6669999999999;0,9245777564379655;0,9236628419608427;528,1788325178471;660,2265062457998;648,6844661178471;2072,924666391836;1120,546668021847;1120,546668021847
2022-04-05;iqm + barra 4,2 sin lactosa;12030;12550,37;12,89;4,85;3,89;4,15;6,55;6,44;6,37;barra;6,39;5,85;5,52;30,0;5,94;55,65;3822,0;2,07;1550,6670000000001;583,4549999999999;;;;;;;;
2022-04-05;wasabi barra 4,2 kg;11730;12233,61;13,07;5,05;3,86;4,16;6,56;6,46;6,4;barra;6,38;5,78;5,66;30,63;5,4;56,48;5785,0;1,9;1533,111;592,365;0,9273768816850315;0,9255447460479042;437,92344981106163;571,7990497653045;539,7070850110616;1866,7941552899265;955,572034368027;955,572034368027
2022-04-05;madurado barra 4,2 kg;12940;13089,47;11,63;4,15;3,37;4,11;6,56;6,48;6,43;barra;6,44;5,45;5,24;30,31;5,29;56,02;5320,0;1,4;1504,922;537,0100000000001;0,9614007949749378;0,9601537831253103;424,0884453100802;521,5680217936182;531,6838887100802;1720,7786928195917;949,0965524992505;949,0965524992505
2022-04-07;tierno mini;9030;9599,36;12,3;4,47;3,6;4,23;6,52;6,4;6,32;500 g;6,22;5,48;5,27;30,16;5,5;56,91;5291,0;0,77;1110,69;403,64099999999996;0,9385598099412948;0,9389449828102948;324,3446458976905;402,8932096854855;405,55523149769056;1335,8528172595672;712,6256044591295;712,6256044591295
2022-04-07;tierno barra 3 kg;9030;9366,42;12,91;4,7;3,79;4,42;6,51;6,39;6,29;barra;6,31;6,6;5,4;30,92;5,41;57,61;4648,0;0,89;1165,7730000000001;424,41;0,933420493501512;0,9324210208234266;331,35243755433817;410,4720041994651;414,15159035433817;1327,5291209555792;718,8883706897035;718,8883706897035
2022-04-07;light mini;10020;9412,08;10,309999999999999;2,46;3,4;4,45;6,59;6,45;6,35;500 g;6,38;5,39;5,15;19,12;5,29;49,88;3396,0;1,79;1033,062;246,49200000000002;0,9419693901499225;0,9414767231433969;301,4403027598376;217,98685421454215;385,2078147598376;1140,098609908693;772,2690753003961;772,2690753003961
2022-04-07;cabra mini;8520;9051,53;12,100000000000001;4,37;3,37;4,36;6,57;6,39;6,28;500 g;6,34;5,4;5,14;30,07;5,34;57,43;11193,0;1,36;1030,92;372,324;0,9439431563008495;0,9454557932786697;287,9371741774967;373,9767985246092;366,8665157774967;1243,6873911693021;638,8064004483662;638,8064004483662
2022-04-07;iqm  barra 3 kg;8520;8661,43;12,600000000000001;4,8;3,84;3,96;6,54;6,45;6,41;barra;6,39;5,8;5,6;0,0;0,0;0,0;15869,0;0,0;1073,5200000000002;408,96;;;;;;;;
2022-04-07;iqm  mini;9220;9164,77;13,170000000000002;5,01;3,97;4,19;6,54;6,44;6,33;500 g;6,31;5,85;5,52;;;;9123,0;;1214,2740000000001;461,92199999999997;;;;;;;;
2022-04-08;oveja do barra 4,2 kg;10850;10994,12;14,85;6,08;4,8;3,97;6,55;6,47;6,42;barra;6,4;5,85;5,6;31,0;5,38;57,45;1951,0;1,56;1611,225;659,68;0,9301440392078227;0,9294586646094571;490,85352884810436;621,2896697003725;578,1468416481043;2004,1602248399115;1006,3478531733757;1006,3478531733757
2022-04-08;tierno barra 4,2 kg;14530;15172,42;13,05;4,9;3,69;4,46;6,54;6,45;6,38;barra;6,36;5,46;5,15;31,38;5,46;56,62;17384,0;1,0;1896,165;711,97;0,9179208828363019;0,9176171763324479;513,9092948469207;682,2011867279681;649,2472812469207;2173,9999577054436;1146,6748167554235;1146,6748167554235
2022-04-08;oveja do 3 kg;12030;12223,74;16,85;6,86;5,44;4,55;6,56;6,48;;3 kg;6,48;5,9;5,69;31,77;5,22;59,07;14314,0;1,42;2027,0550000000003;825,258;0,8935502259801509;0,8939563978856049;594,18539477915;749,6258537255867;705,42142877915;2359,539986545756;1194,212677804554;1194,212677804554
2022-04-08;light barra 4,2 kg;15030;15344,82;10,42;2,51;3,42;4,49;6,58;6,48;6,4;barra;6,3;5,2;5,15;21,05;5,45;52,89;3321,0;1,15;1566,126;377,25299999999993;0,9112654661481;0,9112416698100789;478,2255956188471;350,96926893335086;616,0220792188471;1667,3124414886024;1164,7231598011856;1164,7231598011856
2022-04-08;oveja normal 3 kg;11530;11746,15;14,65;5,65;4,6;4,4;6,54;;;3 kg;6,48;5,85;5,5;;;;4248,0;;1689,145;651,445;0,9535977984111512;0,9545744942520389;515,2507278711286;633,5104985547101;618,6168478711286;;;
2022-04-08;iqm+ 3 kg;11030;11149,76;13,25;5,14;4,06;4,05;6,53;6,4;6,32;3 kg;6,39;5,7;5,51;30,99;5,3;56,97;5587,0;1,43;1461,475;566,942;0,9721150545375978;0,9715973034982572;440,0572917495337;556,8201449835502;530,3703477495337;1796,7736204696682;930,9642754950565;930,9642754950565
2022-04-08;vaca barra 4,2 kg;15830;16452,76;12,67;4,85;3,85;3,97;6,6;6,48;6,41;barra;6,42;5,65;5,29;31,01;5,31;56,63;2346,0;1,9;2005,661;767,755;0,968835322448066;0,9709123591337578;613,6905790307846;774,7481192542839;744,3254934307847;2498,38155193255;1314,3660487917793;1314,3660487917793
2022-04-08;iqm+ barra 4,2 kg;13030;13234,95;13,5;5,25;4,13;4,12;6,53;6,25;6,14;3 kg;6,08;5,42;5,16;31,83;5,23;58,23;14200,0;1,33;1759,05;684,075;0,9244595528625681;0,9233060624062938;505,3127671132438;641,5452524588193;614,3687551132439;2015,5364513315092;1055,0725658822669;1055,0725658822669
2022-04-08;wasabi 3 kg;12030;12427,07;13,7;5,27;4,0;4,43;6,57;6,44;6,37;3 kg;6,39;5,79;5,5;30,73;5,38;57,23;22286,0;2,61;1648,11;633,9809999999999;0,9066511562785429;0,90494685936992;450,6806953861756;592,655660896217;560,7845355861756;1928,5898499714187;979,878622376683;979,878622376683
2022-04-08;oveja normal barra 4,2 kg;10530;10693,51;14,76;5,72;4,62;4,42;6,53;6,46;6,42;barra;6,42;6,06;5,72;;;;3585,0;;1554,2279999999998;602,316;0,9771786404504891;0,9787494447891754;482,76549383109943;598,6704709898767;577,2961222310994;;;
2022-04-11;oveja do 3 kg;13030;13574,13;15,780000000000001;6,46;5,07;4,25;6,6;6,47;6,44;3 kg;6,48;5,78;5,5;31,73;5,28;58,22;13308,0;1,38;2056,134;841,738;0,8936630581826072;0,8939513957040557;615,0264153679915;783,8959648493517;730,4065203679916;2470,5199018258795;1254,5628999793742;1254,5628999793742
2022-04-11;iqm  pequeño;8030;9518,01;13,66;5,16;4,09;4,41;6,58;6,5;6,44;1 kg;6,32;5,73;5,4;28,92;5,54;54,09;23044,0;1,69;1096,8980000000001;414,348;;;;;;;;
2022-04-11;tierno 3 kg;13810;14314,45;12,7;4,66;3,67;4,37;6,56;6,46;6,36;3 kg;6,31;5,44;5,15;31,24;5,47;57,55;17534,0;1,58;1753,87;643,5459999999999;0,896592275834798;0,8974696926678979;471,01606861361967;598,6601829669855;596,1243616136196;1916,3258097534747;1035,837292117497;1035,837292117497
2022-04-11;wasabi 3 kg;13530;13644,63;13,59;5,22;3,98;4,39;6,54;6,44;6,38;3 kg;6,44;5,54;5,25;32,08;5,24;58,51;18006,0;1,17;1838,727;706,266;0,9058415791631418;0,9056571569890892;491,92295281461185;645,0540256891314;611,7228042146119;2010,7669129960457;1045,501289035399;1045,501289035399
2022-04-11;oveja do pequeño;8530;8696,55;14,979999999999999;6,14;4,83;4,01;6,54;6,48;6,4;1 kg;6,49;6,26;6,16;;;;4904,0;;1277,7939999999999;523,742;0,8998415497038383;0,8996255928913913;377,972472504415;480,3714315213812;447,718803504415;;;
2022-04-12;light barra 4,2 kg;14530;14863,52;10,39;2,47;3,39;4,53;6,59;6,49;6,4;barra;6,36;5,31;5,1;;;;16420,0;;1509,6670000000001;358,8910000000001;0,9121601018526647;0,9120511872307879;459,6131461893211;334,8403892419855;594,2766373893212;;;
2022-04-12;oveja do 3 kg;12530;12932,54;15,35;6,27;4,99;4,09;6,56;6,46;6,41;3 kg;6,44;5,48;5,2;32,26;5,41;58,8;4751,0;1,29;1923,355;785,6309999999999;0,8941308765667059;0,8933409133641536;577,0128279890561;724,3835769015469;682,801005189056;2245,4543611331273;1161,2261993011157;1161,2261993011157
2022-04-12;light 3 kg;14530;14665,92;10,77;2,55;3,49;4,73;6,58;6,48;;3 kg;6,38;5,3;5,19;20,27;5,43;52,48;1465,0;1,74;1564,881;370,515;0,9151539386638471;0,9145009633407754;468,41294837929826;342,00594819110796;607,1525515792982;1687,2518411006806;1156,9217827349435;1156,9217827349435
2022-04-12;madurado 3 kg;12530;13336,36;12,66;4,71;3,6;4,35;6,55;6,41;;3 kg;6,36;5,36;5,2;32,35;5,53;58,26;10340,0;1,26;1586,2979999999998;590,163;0,9201404422817676;0,9209297641660825;441,7676707978395;578,4751759597603;557,7940027978395;1788,1767417612375;957,4219066217637;957,4219066217637
2022-04-12;tierno barra 4,2 kg;14140;14715,06;11,96;4,43;3,46;4,07;6,53;6,43;;barra;6,34;5,5;5,22;31,6;5,49;57,02;8234,0;1,3;1691,1440000000002;626,4019999999999;0,9170024859690388;0,9172560556522155;466,8836324009512;597,938270716856;586,6642208009513;1892,209717458405;1028,8744665046497;1028,8744665046497
2022-04-12;iqm + barra 4,2 sin lactosa;12130;12051,28;13,719999999999999;5,23;4,06;4,43;6,55;6,45;;barra;6,35;5,69;5,44;30,97;5,45;57,78;3854,0;1,4;1664,2359999999999;634,3990000000001;;;;;;;;
2022-04-12;madurado barra 4,2 kg;12010;12067,31;12,690000000000001;4,73;3,6;4,36;6,56;6,43;6,35;barra;6,2;5,25;5,15;;;;3419,0;;1524,0690000000002;568,073;0,9585403969387908;0,957944157893209;416,41214822580383;546,778971186152;521,6390914258038;;;
2022-04-12;iqm+ 3 kg;12530;13355,23;13,760000000000002;5,22;4,08;4,46;6,53;6,35;6,2;3 kg;6,3;5,4;5,2;31,76;5,43;58,17;13499,0;1,33;1724,1280000000002;654,066;0,9729950157742835;0,9726039065419165;530,1785467603827;678,0440110539747;649,3071983603827;2134,8992791372;1116,2234800762983;1116,2234800762983
2022-04-12;iqm+ barra 4,2 kg;12530;12361,62;12,5;4,73;3,71;4,06;6,51;6,35;;barra;6,2;5,4;5,18;30,32;5,54;56,43;11902,0;1,63;1566,25;592,6690000000001;0,9244524894667457;0,9226361154553389;423,968797203435;539,4696048214068;524,3451516034349;1779,2533140547719;929,1957320635033;929,1957320635033
2022-04-13;tierno mini;9530;9824,49;12,7;4,64;3,67;4,39;6,54;6,44;6,33;500 g;6,25;5,46;5,18;30,88;5,54;57,59;5430,0;0,76;1210,31;442,19199999999995;0,9384769957687763;0,9407605184817238;338,3761234678861;428,8516430085389;424,6351456678861;1388,7682739913826;737,3418052923877;737,3418052923877
2022-04-13;tierno barra 3 kg;8530;8857,52;13,149999999999999;4,81;3,8;4,54;6,54;6,44;6,37;barra;6,3;5,65;5,5;31,56;5,42;58,15;14045,0;1,66;1121,695;410,29299999999995;0,9337201132965578;0,9323012791261263;314,27689396120803;397,2038945650803;394,703175561208;1258,567473273385;678,767283854184;678,767283854184
2022-04-13;light mini;11020;10811,0;10,05;2,42;3,27;4,36;6,59;6,49;6,42;500 g;6,35;5,58;5,22;20,22;5,56;50,01;3916,0;1,73;1107,5100000000002;266,68399999999997;0,9416597154557231;0,9405645665144472;332,8952601099926;246,07633339182206;427,1671801099926;1216,9947249842833;854,1635275144823;854,1635275144823
2022-04-13;cabra mini;9530;9649,77;11,65;4,45;3,04;4,16;6,54;6,46;6,39;500 g;6,33;5,83;5,32;31,69;5,6;56,95;13489,0;1,4;1110,245;424,085;0,9465424783272732;0,9455488654290911;277,6710832170804;406,03264384424983;357,9571696170804;1281,2642595274529;628,5463908991754;628,5463908991754
2022-04-13;iqm + mini sin lactosa;9020;9227,15;13,170000000000002;5,07;3,91;4,19;6,55;6,48;6,39;500 g;6,42;5,88;5,65;29,43;5,74;55,37;832,0;1,61;1187,9340000000002;457,314;;;;;;;;
2022-04-13;iqm  barra 3 kg;8520;8703,01;13,83;5,29;4,13;4,41;6,55;6,4;6,28;barra;6,3;5,74;5,28;31,67;5,38;57,93;8693,0;1,2;1178,316;450,708;;;;;;;;
2022-04-13;iqm  mini;8520;9971,33;12,299999999999999;4,68;3,68;3,94;6,58;6,44;6,25;500 g;6,22;5,46;5,3;32,1;5,54;58,92;3816,0;1,28;1047,9599999999998;398,736;;;;;;;;
2022-04-14;iqm  barra 3 kg;8530;9082,96;13,080000000000002;4,97;3,92;4,19;6,56;6,47;6,39;barra;6,4;5,7;5,43;31,12;5,46;56,0;10933,0;2,13;1115,7240000000002;423,941;;;;;;;;
2022-04-14;oveja do 3 kg;13030;13282,49;15,68;6,47;5,04;4,17;6,55;6,48;6,44;3 kg;6,45;5,82;5,5;32,2;5,25;58,21;12912,0;1,46;2043,104;843,0409999999999;0,8936479679204726;0,8939364547599643;598,2414579501695;768,2285207577086;709,0174245501696;2385,802859495989;1218,0337133656924;1218,0337133656924
2022-04-14;madurado 3 kg;13030;13330,2;12,399999999999999;4,47;3,55;4,38;;6,41;6,3;3 kg;6,25;5,23;5,09;32,09;5,37;57,21;16632,0;1,76;1615,7199999999998;582,441;0,9199070515617208;0,9212245473288696;435,32034674484584;548,9208034979074;552,0928987448458;1710,5665425300947;965,0286641231354;965,0286641231354
2022-04-14;iqm  mini;8020;8286,81;13,25;5,03;3,98;4,24;6,51;6,45;;500 g;6,36;5,65;5,32;30,93;5,62;56,97;5107,0;1,18;1062,65;403,406;;;;;;;;
2022-04-14;wasabi 3 kg;12330;12035,26;12,45;4,8;3,61;4,04;6,53;6,42;;3 kg;6,34;5,52;5,23;30,17;5,31;56,07;14445,0;1,65;1535,085;591,84;0,9066882306098416;0,9056435385337792;393,93145225529145;523,1834617715546;491,17635305529143;1734,1182027562297;876,0056234265943;876,0056234265943
2022-04-14;wasabi mini;8720;9031,76;13,610000000000001;5,26;3,95;4,4;6,51;6,38;;500 g;6,32;5,58;5,32;;;;6856,0;;1186,7920000000001;458,67199999999997;0,9500727418962983;0,9496788890104164;338,94274500029786;451,1644968172186;418,42223300029787;;;
2022-04-14;madurado mini;9320;9306,32;12,11;4,36;3,47;4,28;6,53;6,42;6,33;500 g;6,2;5,35;5,14;31,29;5,37;57,61;3807,0;1,27;1128,652;406,35200000000003;0,9759019989489267;0,9757461594567804;315,1473532927856;395,914421542266;394,8094524927856;1265,3065565428763;685,3140991022143;685,3140991022143
2022-04-15;tierno barra 4,2 kg;13530;14100,32;12,7;4,67;3,64;4,39;6,57;6,43;6,3;barra;6,3;5,22;5,1;31,29;5,29;58,09;13145,0;0,56;1718,31;631,851;0,9188626373507068;0,9178586401110188;471,6077629058766;604,3960952334203;595,4085725058766;1931,59506306622;1024,9760242827965;1024,9760242827965
2022-04-15;light barra 4,2 kg;14530;15121,29;10,65;2,54;3,44;4,67;6,59;6,47;6,33;barra;6,34;5,28;5,08;20,96;5,36;52,73;14511,0;0,95;1547,445;369,06199999999995;0,9109587051689043;0,9118280110345159;473,85555410559243;350,2156009383933;615,0884027055924;1670,8759586755407;1166,4866351329272;1166,4866351329272
2022-04-15;oveja do 3 kg;10530;10660,41;14,91;6,09;4,78;4,04;6,6;6,46;6,41;3 kg;6,39;5,41;5,23;31,66;5,2;59,23;5774,0;1,34;1570,023;641,2769999999999;0,8934461633477515;0,8941836681615217;455,27121539942937;580,5209991404613;541,4073281994293;1833,6102310185133;914,0761914560685;914,0761914560685
2022-04-15;oveja normal 3 kg;10310;10452,03;14,380000000000003;5,78;4,41;4,19;6,54;6,42;6,38;3 kg;6,34;5,35;5,23;31,94;5,23;59,08;3816,0;1,06;1482,5780000000002;595,918;0,9540580294412113;0,9534688601151033;439,75828271480475;576,0166005133564;527,3462941148048;1803,4333140681163;892,5969771746865;892,5969771746865
2022-04-15;wasabi 3 kg;12530;12706,32;13,54;5,22;3,95;4,37;6,51;6,48;6,39;3 kg;6,35;5,47;5,22;30,69;5,16;58,3;16756,0;1,29;1696,562;654,066;0,906042134701171;0,9064857023792106;454,7422212313492;601,2446847944316;565,7954580313492;1959,089882028125;970,4896364174086;970,4896364174086
2022-04-15;iqm + barra 4,2 sin lactosa;12030;12431,59;13,209999999999999;5,28;4,1;3,83;6,56;6,45;6,39;barra;6,37;5,58;5,36;30,69;5,32;57,75;3843,0;1,33;1589,1629999999998;635,184;;;;;;;;
2022-04-15;vaca barra 4,2 kg;14050;14584,98;12,64;4,64;3,95;4,05;6,56;6,47;6,4;barra;6,36;5,62;5,39;31,31;5,43;58,68;2155,0;1,17;1775,92;651,92;0,9685658064991652;0,9688779055533286;557,9972602007307;655,6814101970855;676,1355982007307;2094,1597259568366;1152,2419873904748;1152,2419873904748
2022-04-15;iqm+ barra 4,2 kg;11530;12226,54;12,91;5,08;4,04;3,79;6,5;6,38;6,18;barra;6,14;5,4;5,22;30,69;5,34;57,95;9486,0;1,22;1488,523;585,724;0,9250648181434148;0,9236047221416663;456,93781686557674;573,6584960362617;549,6149900655768;1869,2033106427555;948,4296636161807;948,4296636161807
2022-04-18;tierno pequeño;10020;10132,06;12,41;4,58;3,58;4,25;6,58;6,4;6,31;1 kg;6,32;5,5;5,33;31,77;5,51;58,05;4202,0;1,13;1243,482;458,916;0,9637831289573805;0,963175734660018;349,59088392710424;446,9601085026677;435,7133939271042;1406,8621608519602;750,5829352749427;750,5829352749427
2022-04-18;oveja do 3 kg;11830;12116,43;14,98;6,18;4,77;4,03;6,52;6,48;6,42;3 kg;6,42;5,69;5,39;30,98;5,4;57,65;11673,0;1,46;1772,134;731,0939999999999;0,8945536094131084;0,8934184553095669;517,0105782487504;668,9876063820294;614,6690040487505;2159,417709431986;1066,2081596682576;1066,2081596682576
2022-04-18;iqm  pequeño;8520;8819,65;12,96;4,92;3,89;4,15;6,54;6,36;6,29;1 kg;6,2;5,32;5,18;31,86;5,62;58,02;17813,0;1,2;1104,192;419,184;;;;;;;;
2022-04-18;tierno 3 kg;13530;14061,27;12,49;4,61;3,61;4,27;6,6;6,43;;3 kg;6,3;5,28;5,14;30,98;5,42;57,17;17522,0;1,9;1689,8970000000002;623,7330000000001;0,8972991802420309;0,8970522662762289;455,47969419424317;581,491298942232;575,5629399942432;1876,9893445520722;1006,7569354455889;1006,7569354455889
2022-04-18;wasabi 3 kg;13030;13006,87;13,5;5,26;3,95;4,29;6,55;;;3 kg;6,35;5,57;5,2;30,14;5,26;56,31;19468,0;1,24;1759,05;685,378;0,9053098900255111;0,9056543589039445;465,1222979464068;619,6137196889596;576,7212425464068;2055,7854004278684;1024,1897399154798;1024,1897399154798
